ID,DESCRIPTION,DESCRIPTION,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g)
31102000,"Egg, whole, cooked, NS as to cooking method","Egg, whole, cooked, NS as to cooking method",175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.06,0.0,0.0,11.99,0.0,153,0.0,1.51,54,1.68,11,132,3.579,208,0.0
31103010,"Egg, whole, boiled or poached","Egg, whole, boiled or poached",143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,12.56,0.0,160,0.0,1.05,56,1.75,12,138,3.126,142,0.0
31105005,"Egg, whole, fried, NS as to fat","Egg, whole, fried, NS as to fat",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
31105010,"Egg, whole, fried no added fat","Egg, whole, fried no added fat",143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,12.52,0.0,160,0.0,1.05,56,1.74,12,138,3.117,257,0.0
31105020,"Egg, whole, fried with margarine","Egg, whole, fried with margarine",171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,6.08,0.0,0.0,11.72,0.0,203,0.0,2.16,53,1.63,11,130,3.752,286,0.0
31105030,"Egg, whole, fried with oil","Egg, whole, fried with oil",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,3.96,0.0,0.0,11.7,0.0,149,0.0,1.74,52,1.64,11,129,3.806,241,0.0
31105040,"Egg, whole, fried with butter","Egg, whole, fried with butter",180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,11.76,0.0,194,0.0,1.13,54,1.63,11,130,6.264,282,0.0
31105060,"Egg, whole, fried with animal fat or meat drippings","Egg, whole, fried with animal fat or meat drippings",188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.0,0.0,11.85,0.0,149,0.0,1.02,53,1.65,11,130,5.234,280,0.0
31105080,"Egg, whole, fried with cooking spray","Egg, whole, fried with cooking spray",149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,12.4,0.0,158,0.0,1.04,55,1.73,12,136,3.135,255,0.0
31105085,"Egg, whole, fried, NS as to fat type","Egg, whole, fried, NS as to fat type",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
31105090,"Egg, whole, fried, from fast food / restaurant","Egg, whole, fried, from fast food / restaurant",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,3.96,0.0,0.0,11.7,0.0,149,0.0,1.74,52,1.64,11,129,3.806,241,0.0
31106000,"Egg, whole, baked, NS as to fat","Egg, whole, baked, NS as to fat",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
31106010,"Egg, whole, baked, no added fat","Egg, whole, baked, no added fat",143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,12.52,0.0,160,0.0,1.05,56,1.74,12,138,3.117,257,0.0
31106020,"Egg, whole, baked, fat added","Egg, whole, baked, fat added",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
31107000,"Egg, whole, pickled","Egg, whole, pickled",154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,12.49,0.0,148,0.0,1.02,50,1.18,10,125,3.244,392,0.0
31108010,"Egg, white only, raw","Egg, white only, raw",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0,0.0,0.0,7,0.08,11,163,0.0,166,0.0
31108100,"Egg, white, cooked, NS as to fat","Egg, white, cooked, NS as to fat",99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,2.01,0.0,0.0,10.18,0.0,24,0.0,0.66,7,0.08,10,153,1.619,285,0.0
31108110,"Egg, white, cooked, no added fat","Egg, white, cooked, no added fat",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0,0.0,0.0,7,0.08,11,163,0.0,281,0.0
31108120,"Egg, white, cooked, fat added","Egg, white, cooked, fat added",99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,2.01,0.0,0.0,10.18,0.0,24,0.0,0.66,7,0.08,10,153,1.619,285,0.0
31110010,"Egg, yolk only, raw","Egg, yolk only, raw",322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,15.86,0.0,381,0.0,2.58,129,2.73,5,109,9.551,48,0.0
31111000,"Egg, yolk only, cooked, NS as to fat","Egg, yolk only, cooked, NS as to fat",351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,21.84,0.0,0.0,14.8,0.0,379,0.0,3.07,121,2.55,5,102,10.521,175,0.0
31111010,"Egg, yolk only, cooked, no added fat","Egg, yolk only, cooked, no added fat",321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,15.81,0.0,380,0.0,2.57,129,2.72,5,109,9.522,164,0.0
31111020,"Egg, yolk only, cooked, fat added","Egg, yolk only, cooked, fat added",351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,21.84,0.0,0.0,14.8,0.0,379,0.0,3.07,121,2.55,5,102,10.521,175,0.0
31201000,"Duck egg, cooked","Duck egg, cooked",223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,4.8,0.0,0.0,11.96,0.0,205,0.0,1.91,60,3.59,16,208,5.05,266,0.0
31202000,"Goose egg, cooked","Goose egg, cooked",223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,4.63,0.0,0.0,12.94,0.0,198,0.0,1.87,57,3.4,15,197,4.97,258,0.0
31203000,"Quail egg, canned","Quail egg, canned",158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,13.01,0.0,156,0.0,1.08,64,3.64,13,132,3.546,256,0.0
32101000,"Egg, creamed","Egg, creamed",147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.76,6.73,0.0,0.0,7.77,0.1,141,0.0,0.99,89,0.69,11,142,4.182,368,0.0
32101500,"Egg, Benedict","Egg, Benedict",283,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,1.63,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,17.77,0.12,0.0,13.83,0.6,214,1.4,1.27,61,1.57,15,327,11.215,492,0.504
32102000,"Egg, deviled","Egg, deviled",198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,4.9,0.0,0.0,11.52,0.0,137,0.0,1.21,46,1.1,9,116,3.948,430,0.0
32103000,"Egg salad, made with mayonnaise","Egg salad, made with mayonnaise",257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,4.37,0.0,0.0,10.26,0.0,122,0.0,1.47,42,0.99,8,105,4.904,378,0.0
32103015,"Egg salad, made with light mayonnaise","Egg salad, made with light mayonnaise",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,4.27,0.17,0.0,9.97,0.0,119,0.0,1.27,41,0.96,8,106,3.292,423,0.7140000000000001
32103020,"Egg salad, made with mayonnaise-type salad dressing","Egg salad, made with mayonnaise-type salad dressing",174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,4.31,0.49,0.0,10.07,0.0,119,0.0,1.13,41,0.96,8,107,3.281,385,2.058
32103025,"Egg salad, made with light mayonnaise-type salad dressing","Egg salad, made with light mayonnaise-type salad dressing",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,4.27,0.17,0.0,9.97,0.0,119,0.0,1.27,41,0.96,8,106,3.292,423,0.7140000000000001
32103030,"Egg salad, made with creamy dressing","Egg salad, made with creamy dressing",212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,4.33,0.18,0.0,10.17,0.0,120,0.0,1.27,45,1.0,9,113,4.029,439,0.756
32103035,"Egg salad, made with light creamy dressing","Egg salad, made with light creamy dressing",155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2.9,4.25,0.19,0.0,10.17,0.0,119,0.1,1.33,41,0.96,8,106,3.009,426,0.798
32103040,"Egg salad, made with Italian dressing","Egg salad, made with Italian dressing",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,4.23,0.53,0.0,10.02,0.0,118,0.1,1.26,42,0.99,9,117,3.188,456,2.2260000000000004
32103045,"Egg salad, made with light Italian dressing","Egg salad, made with light Italian dressing",163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,4.3,0.0,0.0,10.16,0.0,120,0.1,0.94,42,0.98,8,108,3.179,462,0.0
32103050,"Egg Salad, made with any type of fat free dressing","Egg Salad, made with any type of fat free dressing",139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.54,0.0,9.8,0.4,116,0.0,0.81,40,0.95,8,109,2.666,420,2.2680000000000002
32105180,Huevos rancheros,Huevos rancheros,119,0.0,0.0,0.0,0.0,0.29000000000000004,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.15,0.0,0.46,0.0,0.46,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.84,0.0,0.0,6.82,1.6,82,1.0,1.38,48,1.12,21,219,1.688,419,0.0
32105190,"Egg casserole with bread, cheese, milk and meat","Egg casserole with bread, cheese, milk and meat",175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,1.09,0.66,0.0,0.66,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.32,0.14,0.0,0.18,0.38,6.11,0.19,0.0,11.47,0.4,80,0.0,0.44,144,1.16,17,185,3.857,427,0.798
32105200,"Egg foo yung, NFS","Egg foo yung, NFS",124,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.69,0.82,0.0,0.0,0.0,0.0,0.0,0.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.84,0.64,0.0,11.76,0.3,98,1.7,1.25,58,1.04,19,145,1.684,346,2.688
32105210,Chicken egg foo yung,Chicken egg foo yung,136,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.79,0.93,0.0,0.0,0.0,0.93,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.96,0.64,0.0,12.86,0.3,77,1.7,0.78,37,1.15,15,175,1.958,407,2.688
32105220,Pork egg foo yung,Pork egg foo yung,148,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.69,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.2,0.64,0.0,13.36,0.3,75,1.9,0.72,38,1.24,17,213,2.474,331,2.688
32105230,Shrimp egg foo yung,Shrimp egg foo yung,124,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.69,0.82,0.0,0.0,0.0,0.0,0.0,0.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.84,0.64,0.0,11.76,0.3,98,1.7,1.25,58,1.04,19,145,1.684,346,2.688
32105240,Beef egg foo yung,Beef egg foo yung,146,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.7,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,2.01,0.64,0.0,13.89,0.3,74,1.7,0.79,35,1.62,14,168,2.446,326,2.688
32105310,"Ripe plantain omelet, Puerto Rican style","Ripe plantain omelet, Puerto Rican style",224,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,1.98,0.0,0.0,6.58,0.9,98,7.2,1.68,28,1.14,26,308,2.843,430,0.0
32105330,"Scrambled eggs with jerked beef, Puerto Rican style","Scrambled eggs with jerked beef, Puerto Rican style",262,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.45,1.23,0.0,1.23,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,2.59,0.28,0.0,21.4,0.2,98,0.8,2.44,41,2.15,17,208,3.801,1542,1.1760000000000002
32110100,"Eggs a la Malaguena, Puerto Rican style","Eggs a la Malaguena, Puerto Rican style",96,0.0,0.0,0.0,0.0,0.29000000000000004,0.0,0.15,0.15,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1.07,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,8.46,1.7,86,3.4,1.08,35,1.43,16,213,1.506,715,0.0
32110150,Shrimp-egg patty,Shrimp-egg patty,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,2.84,0.89,0.0,0.0,0.0,0.0,0.0,0.89,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56,4.71,0.2,0.0,28.36,0.6,212,0.0,5.29,138,2.63,41,268,6.904,832,0.8400000000000001
32129990,"Egg omelet or scrambled egg, NS as to fat","Egg omelet or scrambled egg, NS as to fat",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
32130000,"Egg omelet or scrambled egg, made with margarine","Egg omelet or scrambled egg, made with margarine",171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,6.08,0.0,0.0,11.72,0.0,203,0.0,2.16,53,1.63,11,130,3.752,286,0.0
32130010,"Egg omelet or scrambled egg, made with oil","Egg omelet or scrambled egg, made with oil",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,3.96,0.0,0.0,11.7,0.0,149,0.0,1.74,52,1.64,11,129,3.806,241,0.0
32130020,"Egg omelet or scrambled egg, made with butter","Egg omelet or scrambled egg, made with butter",180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,11.76,0.0,194,0.0,1.13,54,1.63,11,130,6.264,282,0.0
32130040,"Egg omelet or scrambled egg, made with animal fat or meat drippings","Egg omelet or scrambled egg, made with animal fat or meat drippings",188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.0,0.0,11.85,0.0,149,0.0,1.02,53,1.65,11,130,5.234,280,0.0
32130060,"Egg omelet or scrambled egg, made with cooking spray","Egg omelet or scrambled egg, made with cooking spray",149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,4.2,0.0,0.0,12.4,0.0,158,0.0,1.04,55,1.73,12,136,3.135,255,0.0
32130065,"Egg omelet or scrambled egg, NS as to fat type","Egg omelet or scrambled egg, NS as to fat type",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,5.97,0.0,0.0,11.72,0.0,173,0.0,1.64,53,1.64,11,129,4.533,262,0.0
32130070,"Egg omelet or scrambled egg, no added fat","Egg omelet or scrambled egg, no added fat",143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,12.52,0.0,160,0.0,1.05,56,1.74,12,138,3.117,257,0.0
32130080,"Egg omelet or scrambled egg, from fast food / restaurant","Egg omelet or scrambled egg, from fast food / restaurant",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,3.96,0.0,0.0,11.7,0.0,149,0.0,1.74,52,1.64,11,129,3.806,241,0.0
